,season,variety,rpin_block,day,date,day_of_year,diameter,t_id,b_id,s_id
715702,22,gala,R1470 B2,17,2022-01-17,17,60.78,2.0,1,7
715703,22,gala,R1470 B2,17,2022-01-17,17,59.6,2.0,1,7
715704,22,gala,R1470 B2,17,2022-01-17,17,56.59,2.0,1,7
715705,22,gala,R1470 B2,17,2022-01-17,17,61.43,2.0,1,7
715706,22,gala,R1470 B2,17,2022-01-17,17,52.77,2.0,1,7
715707,22,gala,R1470 B2,17,2022-01-17,17,59.22,2.0,1,7
715708,22,gala,R1470 B2,17,2022-01-17,17,54.12,2.0,1,7
715709,22,gala,R1470 B2,17,2022-01-17,17,58.41,2.0,1,7
715710,22,gala,R1470 B2,17,2022-01-17,17,57.31,2.0,1,7
715711,22,gala,R1470 B2,17,2022-01-17,17,58.78,2.0,1,7
715712,22,gala,R1470 B2,17,2022-01-17,17,57.89,2.0,1,7
715713,22,gala,R1470 B2,17,2022-01-17,17,60.72,2.0,1,7
715714,22,gala,R1470 B2,17,2022-01-17,17,55.58,2.0,1,7
715715,22,gala,R1470 B2,17,2022-01-17,17,57.52,2.0,1,7
715716,22,gala,R1470 B2,17,2022-01-17,17,52.91,2.0,1,7
715717,22,gala,R1470 B2,17,2022-01-17,17,59.33,2.0,1,7
715718,22,gala,R1470 B2,17,2022-01-17,17,52.55,2.0,1,7
715719,22,gala,R1470 B2,17,2022-01-17,17,62.35,2.0,1,7
715720,22,gala,R1470 B2,17,2022-01-17,17,60.48,2.0,1,7
715721,22,gala,R1470 B2,17,2022-01-17,17,58.0,2.0,1,7
715722,22,gala,R1470 B2,17,2022-01-17,17,50.85,2.0,1,7
715723,22,gala,R1470 B2,17,2022-01-17,17,61.91,2.0,1,7
715724,22,gala,R1470 B2,17,2022-01-17,17,59.07,2.0,1,7
715725,22,gala,R1470 B2,17,2022-01-17,17,56.59,2.0,1,7
715726,22,gala,R1470 B2,17,2022-01-17,17,58.15,2.0,1,7
715727,22,gala,R1470 B2,17,2022-01-17,17,54.99,2.0,1,7
715728,22,gala,R1470 B2,17,2022-01-17,17,53.38,2.0,1,7
715729,22,gala,R1470 B2,17,2022-01-17,17,59.36,2.0,1,7
715730,22,gala,R1470 B2,17,2022-01-17,17,59.6,2.0,1,7
715731,22,gala,R1470 B2,17,2022-01-17,17,59.05,2.0,1,7
715732,22,gala,R1470 B2,17,2022-01-17,17,65.3,2.0,1,7
715733,22,gala,R1470 B2,17,2022-01-17,17,61.1,2.0,1,7
715734,22,gala,R1470 B2,17,2022-01-17,17,54.45,2.0,1,7
715735,22,gala,R1470 B2,17,2022-01-17,17,61.73,2.0,1,7
715736,22,gala,R1470 B2,17,2022-01-17,17,58.5,2.0,1,7
715737,22,gala,R1470 B2,17,2022-01-17,17,51.9,2.0,1,7
715738,22,gala,R1470 B2,17,2022-01-17,17,57.41,2.0,1,7
715739,22,gala,R1470 B2,17,2022-01-17,17,59.53,2.0,1,7
715740,22,gala,R1470 B2,17,2022-01-17,17,58.99,2.0,1,7
715741,22,gala,R1470 B2,17,2022-01-17,17,58.44,2.0,1,7
715742,22,gala,R1470 B2,17,2022-01-17,17,56.25,2.0,1,7
715743,22,gala,R1470 B2,17,2022-01-17,17,54.43,2.0,1,7
715744,22,gala,R1470 B2,17,2022-01-17,17,51.44,2.0,1,7
715745,22,gala,R1470 B2,17,2022-01-17,17,57.36,2.0,1,7
715746,22,gala,R1470 B2,17,2022-01-17,17,57.57,2.0,1,7
715747,22,gala,R1470 B2,17,2022-01-17,17,59.45,2.0,1,7
715748,22,gala,R1470 B2,17,2022-01-17,17,63.48,2.0,1,7
715749,22,gala,R1470 B2,17,2022-01-17,17,51.63,3.0,1,7
715750,22,gala,R1470 B2,17,2022-01-17,17,56.43,3.0,1,7
715751,22,gala,R1470 B2,17,2022-01-17,17,58.71,3.0,1,7
715752,22,gala,R1470 B2,17,2022-01-17,17,58.25,3.0,1,7
715753,22,gala,R1470 B2,17,2022-01-17,17,64.57,3.0,1,7
715754,22,gala,R1470 B2,17,2022-01-17,17,53.93,3.0,1,7
715755,22,gala,R1470 B2,17,2022-01-17,17,59.07,3.0,1,7
715756,22,gala,R1470 B2,17,2022-01-17,17,62.69,3.0,1,7
715757,22,gala,R1470 B2,17,2022-01-17,17,55.37,3.0,1,7
715758,22,gala,R1470 B2,17,2022-01-17,17,57.08,3.0,1,7
715759,22,gala,R1470 B2,17,2022-01-17,17,54.5,3.0,1,7
715760,22,gala,R1470 B2,17,2022-01-17,17,58.15,3.0,1,7
715761,22,gala,R1470 B2,17,2022-01-17,17,59.67,3.0,1,7
715762,22,gala,R1470 B2,17,2022-01-17,17,59.67,3.0,1,7
715763,22,gala,R1470 B2,17,2022-01-17,17,65.94,3.0,1,7
715764,22,gala,R1470 B2,17,2022-01-17,17,65.23,3.0,1,7
715765,22,gala,R1470 B2,17,2022-01-17,17,59.42,3.0,1,7
715766,22,gala,R1470 B2,17,2022-01-17,17,61.66,3.0,1,7
715767,22,gala,R1470 B2,17,2022-01-17,17,58.97,3.0,1,7
715768,22,gala,R1470 B2,17,2022-01-17,17,54.32,3.0,1,7
715769,22,gala,R1470 B2,17,2022-01-17,17,57.42,3.0,1,7
715770,22,gala,R1470 B2,17,2022-01-17,17,54.03,3.0,1,7
715771,22,gala,R1470 B2,17,2022-01-17,17,54.82,3.0,1,7
715772,22,gala,R1470 B2,17,2022-01-17,17,56.14,3.0,1,7
715773,22,gala,R1470 B2,17,2022-01-17,17,53.28,3.0,1,7
715774,22,gala,R1470 B2,17,2022-01-17,17,55.07,3.0,1,7
715775,22,gala,R1470 B2,17,2022-01-17,17,55.67,3.0,1,7
715776,22,gala,R1470 B2,17,2022-01-17,17,56.05,3.0,1,7
715777,22,gala,R1470 B2,17,2022-01-17,17,57.1,3.0,1,7
715778,22,gala,R1470 B2,17,2022-01-17,17,59.42,3.0,1,7
715779,22,gala,R1470 B2,17,2022-01-17,17,60.17,3.0,1,7
715780,22,gala,R1470 B2,17,2022-01-17,17,53.91,3.0,1,7
715781,22,gala,R1470 B2,17,2022-01-17,17,58.29,3.0,1,7
715782,22,gala,R1470 B2,17,2022-01-17,17,55.19,3.0,1,7
715783,22,gala,R1470 B2,17,2022-01-17,17,50.61,3.0,1,7
715784,22,gala,R1470 B2,17,2022-01-17,17,50.03,3.0,1,7
715785,22,gala,R1470 B2,17,2022-01-17,17,53.4,3.0,1,7
715786,22,gala,R1470 B2,17,2022-01-17,17,61.74,3.0,1,7
715787,22,gala,R1470 B2,17,2022-01-17,17,52.47,3.0,1,7
715788,22,gala,R1470 B2,17,2022-01-17,17,56.11,3.0,1,7
715789,22,gala,R1470 B2,17,2022-01-17,17,52.63,3.0,1,7
715790,22,gala,R1470 B2,17,2022-01-17,17,55.92,3.0,1,7
715791,22,gala,R1470 B2,17,2022-01-17,17,61.78,3.0,1,7
715792,22,gala,R1470 B2,17,2022-01-17,17,63.3,3.0,1,7
715793,22,gala,R1470 B2,17,2022-01-17,17,58.7,3.0,1,7
715794,22,gala,R1470 B2,17,2022-01-17,17,51.77,3.0,1,7
715795,22,gala,R1470 B2,17,2022-01-17,17,59.44,3.0,1,7
715796,22,gala,R1470 B2,17,2022-01-17,17,60.29,3.0,1,7
715797,22,gala,R1470 B2,17,2022-01-17,17,61.18,3.0,1,7
715798,22,gala,R1470 B2,17,2022-01-17,17,58.45,3.0,1,7
715799,22,gala,R1470 B2,17,2022-01-17,17,55.41,4.0,1,7
715800,22,gala,R1470 B2,17,2022-01-17,17,51.06,4.0,1,7
715801,22,gala,R1470 B2,17,2022-01-17,17,51.38,4.0,1,7
715802,22,gala,R1470 B2,17,2022-01-17,17,54.58,4.0,1,7
715803,22,gala,R1470 B2,17,2022-01-17,17,58.0,4.0,1,7
715804,22,gala,R1470 B2,17,2022-01-17,17,56.5,4.0,1,7
715805,22,gala,R1470 B2,17,2022-01-17,17,54.71,4.0,1,7
715806,22,gala,R1470 B2,17,2022-01-17,17,56.0,4.0,1,7
715807,22,gala,R1470 B2,17,2022-01-17,17,50.66,4.0,1,7
715808,22,gala,R1470 B2,17,2022-01-17,17,51.11,4.0,1,7
715809,22,gala,R1470 B2,17,2022-01-17,17,57.49,4.0,1,7
715810,22,gala,R1470 B2,17,2022-01-17,17,53.29,4.0,1,7
715811,22,gala,R1470 B2,17,2022-01-17,17,54.5,4.0,1,7
715812,22,gala,R1470 B2,17,2022-01-17,17,56.11,4.0,1,7
715813,22,gala,R1470 B2,17,2022-01-17,17,55.97,4.0,1,7
715814,22,gala,R1470 B2,17,2022-01-17,17,48.53,4.0,1,7
715815,22,gala,R1470 B2,17,2022-01-17,17,51.43,4.0,1,7
715816,22,gala,R1470 B2,17,2022-01-17,17,52.85,4.0,1,7
715817,22,gala,R1470 B2,17,2022-01-17,17,50.29,4.0,1,7
715818,22,gala,R1470 B2,17,2022-01-17,17,57.05,4.0,1,7
715819,22,gala,R1470 B2,17,2022-01-17,17,54.75,4.0,1,7
715820,22,gala,R1470 B2,17,2022-01-17,17,68.91,4.0,1,7
715821,22,gala,R1470 B2,17,2022-01-17,17,59.59,4.0,1,7
715822,22,gala,R1470 B2,17,2022-01-17,17,52.94,4.0,1,7
715823,22,gala,R1470 B2,17,2022-01-17,17,65.15,4.0,1,7
715824,22,gala,R1470 B2,17,2022-01-17,17,58.63,4.0,1,7
715825,22,gala,R1470 B2,17,2022-01-17,17,60.72,4.0,1,7
715826,22,gala,R1470 B2,17,2022-01-17,17,54.85,4.0,1,7
715827,22,gala,R1470 B2,17,2022-01-17,17,55.65,4.0,1,7
715828,22,gala,R1470 B2,17,2022-01-17,17,54.64,4.0,1,7
715829,22,gala,R1470 B2,17,2022-01-17,17,56.65,4.0,1,7
715830,22,gala,R1470 B2,17,2022-01-17,17,62.11,4.0,1,7
715831,22,gala,R1470 B2,17,2022-01-17,17,56.21,4.0,1,7
715832,22,gala,R1470 B2,17,2022-01-17,17,50.42,4.0,1,7
715833,22,gala,R1470 B2,17,2022-01-17,17,58.6,4.0,1,7
715834,22,gala,R1470 B2,17,2022-01-17,17,59.0,4.0,1,7
715835,22,gala,R1470 B2,17,2022-01-17,17,57.9,4.0,1,7
715836,22,gala,R1470 B2,17,2022-01-17,17,84.39,4.0,1,7
715837,22,gala,R1470 B2,17,2022-01-17,17,66.11,4.0,1,7
715838,22,gala,R1470 B2,17,2022-01-17,17,61.37,4.0,1,7
715839,22,gala,R1470 B2,17,2022-01-17,17,63.88,4.0,1,7
715840,22,gala,R1470 B2,17,2022-01-17,17,61.41,4.0,1,7
715841,22,gala,R1470 B2,17,2022-01-17,17,58.96,4.0,1,7
715842,22,gala,R1470 B2,17,2022-01-17,17,60.13,4.0,1,7
715843,22,gala,R1470 B2,17,2022-01-17,17,58.22,4.0,1,7
715844,22,gala,R1470 B2,17,2022-01-17,17,59.48,4.0,1,7
715845,22,gala,R1470 B2,17,2022-01-17,17,52.55,4.0,1,7
715846,22,gala,R1470 B2,17,2022-01-17,17,55.41,4.0,1,7
715847,22,gala,R1470 B2,17,2022-01-17,17,61.08,4.0,1,7
715848,22,gala,R1470 B2,17,2022-01-17,17,57.47,4.0,1,7
715849,22,gala,R1470 B2,17,2022-01-17,17,51.73,5.0,1,7
715850,22,gala,R1470 B2,17,2022-01-17,17,55.33,5.0,1,7
715851,22,gala,R1470 B2,17,2022-01-17,17,56.71,5.0,1,7
715852,22,gala,R1470 B2,17,2022-01-17,17,54.8,5.0,1,7
715853,22,gala,R1470 B2,17,2022-01-17,17,65.58,5.0,1,7
715854,22,gala,R1470 B2,17,2022-01-17,17,55.16,5.0,1,7
715855,22,gala,R1470 B2,17,2022-01-17,17,55.02,5.0,1,7
715856,22,gala,R1470 B2,17,2022-01-17,17,52.9,5.0,1,7
715857,22,gala,R1470 B2,17,2022-01-17,17,54.41,5.0,1,7
715858,22,gala,R1470 B2,17,2022-01-17,17,56.44,5.0,1,7
715859,22,gala,R1470 B2,17,2022-01-17,17,58.68,5.0,1,7
715860,22,gala,R1470 B2,17,2022-01-17,17,50.17,5.0,1,7
715861,22,gala,R1470 B2,17,2022-01-17,17,52.13,5.0,1,7
715862,22,gala,R1470 B2,17,2022-01-17,17,51.6,5.0,1,7
715863,22,gala,R1470 B2,17,2022-01-17,17,51.99,5.0,1,7
715864,22,gala,R1470 B2,17,2022-01-17,17,50.84,5.0,1,7
715865,22,gala,R1470 B2,17,2022-01-17,17,59.82,5.0,1,7
715866,22,gala,R1470 B2,17,2022-01-17,17,58.74,5.0,1,7
715867,22,gala,R1470 B2,17,2022-01-17,17,64.57,5.0,1,7
715868,22,gala,R1470 B2,17,2022-01-17,17,49.84,5.0,1,7
715869,22,gala,R1470 B2,17,2022-01-17,17,53.33,5.0,1,7
715870,22,gala,R1470 B2,17,2022-01-17,17,57.39,5.0,1,7
715871,22,gala,R1470 B2,17,2022-01-17,17,57.9,5.0,1,7
715872,22,gala,R1470 B2,17,2022-01-17,17,56.22,5.0,1,7
715873,22,gala,R1470 B2,17,2022-01-17,17,56.88,5.0,1,7
715874,22,gala,R1470 B2,17,2022-01-17,17,56.48,5.0,1,7
715875,22,gala,R1470 B2,17,2022-01-17,17,52.7,5.0,1,7
715876,22,gala,R1470 B2,17,2022-01-17,17,52.27,5.0,1,7
715877,22,gala,R1470 B2,17,2022-01-17,17,49.11,5.0,1,7
715878,22,gala,R1470 B2,17,2022-01-17,17,63.81,5.0,1,7
715879,22,gala,R1470 B2,17,2022-01-17,17,60.29,5.0,1,7
715880,22,gala,R1470 B2,17,2022-01-17,17,67.01,5.0,1,7
715881,22,gala,R1470 B2,17,2022-01-17,17,63.78,5.0,1,7
715882,22,gala,R1470 B2,17,2022-01-17,17,53.21,5.0,1,7
715883,22,gala,R1470 B2,17,2022-01-17,17,57.49,5.0,1,7
715884,22,gala,R1470 B2,17,2022-01-17,17,56.53,5.0,1,7
715885,22,gala,R1470 B2,17,2022-01-17,17,63.69,5.0,1,7
715886,22,gala,R1470 B2,17,2022-01-17,17,61.0,5.0,1,7
715887,22,gala,R1470 B2,17,2022-01-17,17,62.63,5.0,1,7
715888,22,gala,R1470 B2,17,2022-01-17,17,58.06,5.0,1,7
715889,22,gala,R1470 B2,17,2022-01-17,17,58.39,5.0,1,7
715890,22,gala,R1470 B2,17,2022-01-17,17,62.15,5.0,1,7
715891,22,gala,R1470 B2,17,2022-01-17,17,63.86,5.0,1,7
715892,22,gala,R1470 B2,17,2022-01-17,17,55.58,5.0,1,7
715893,22,gala,R1470 B2,17,2022-01-17,17,51.54,5.0,1,7
715894,22,gala,R1470 B2,17,2022-01-17,17,55.68,5.0,1,7
715895,22,gala,R1470 B2,17,2022-01-17,17,66.14,5.0,1,7
715896,22,gala,R1470 B2,17,2022-01-17,17,59.91,5.0,1,7
715897,22,gala,R1470 B2,17,2022-01-17,17,53.4,5.0,1,7
715898,22,gala,R1470 B2,17,2022-01-17,17,54.07,5.0,1,7
715899,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.21,16.0,4,7
715900,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.69,16.0,4,7
715901,22,gala,R1474 PA1 NM,17,2022-01-17,17,63.43,16.0,4,7
715902,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.45,16.0,4,7
715903,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.82,16.0,4,7
715904,22,gala,R1474 PA1 NM,17,2022-01-17,17,60.38,16.0,4,7
715905,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.47,16.0,4,7
715906,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.96,16.0,4,7
715907,22,gala,R1474 PA1 NM,17,2022-01-17,17,48.24,16.0,4,7
715908,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.89,16.0,4,7
715909,22,gala,R1474 PA1 NM,17,2022-01-17,17,61.29,16.0,4,7
715910,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.36,16.0,4,7
715911,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.34,16.0,4,7
715912,22,gala,R1474 PA1 NM,17,2022-01-17,17,56.55,16.0,4,7
715913,22,gala,R1474 PA1 NM,17,2022-01-17,17,66.98,16.0,4,7
715914,22,gala,R1474 PA1 NM,17,2022-01-17,17,52.43,16.0,4,7
715915,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.82,16.0,4,7
715916,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.55,16.0,4,7
715917,22,gala,R1474 PA1 NM,17,2022-01-17,17,52.05,16.0,4,7
715918,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.9,16.0,4,7
715919,22,gala,R1474 PA1 NM,17,2022-01-17,17,52.75,16.0,4,7
715920,22,gala,R1474 PA1 NM,17,2022-01-17,17,49.78,16.0,4,7
715921,22,gala,R1474 PA1 NM,17,2022-01-17,17,62.66,16.0,4,7
715922,22,gala,R1474 PA1 NM,17,2022-01-17,17,60.54,16.0,4,7
715923,22,gala,R1474 PA1 NM,17,2022-01-17,17,61.37,16.0,4,7
715924,22,gala,R1474 PA1 NM,17,2022-01-17,17,60.42,16.0,4,7
715925,22,gala,R1474 PA1 NM,17,2022-01-17,17,46.93,16.0,4,7
715926,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.24,16.0,4,7
715927,22,gala,R1474 PA1 NM,17,2022-01-17,17,64.01,16.0,4,7
715928,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.74,16.0,4,7
715929,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.55,16.0,4,7
715930,22,gala,R1474 PA1 NM,17,2022-01-17,17,56.53,16.0,4,7
715931,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.2,16.0,4,7
715932,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.36,16.0,4,7
715933,22,gala,R1474 PA1 NM,17,2022-01-17,17,60.82,16.0,4,7
715934,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.31,16.0,4,7
715935,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.28,16.0,4,7
715936,22,gala,R1474 PA1 NM,17,2022-01-17,17,61.16,16.0,4,7
715937,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.95,16.0,4,7
715938,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.16,16.0,4,7
715939,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.63,16.0,4,7
715940,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.65,16.0,4,7
715941,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.85,16.0,4,7
715942,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.57,16.0,4,7
715943,22,gala,R1474 PA1 NM,17,2022-01-17,17,56.84,16.0,4,7
715944,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.87,16.0,4,7
715945,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.9,16.0,4,7
715946,22,gala,R1474 PA1 NM,17,2022-01-17,17,62.34,16.0,4,7
715947,22,gala,R1474 PA1 NM,17,2022-01-17,17,51.82,16.0,4,7
715948,22,gala,R1474 PA1 NM,17,2022-01-17,17,61.07,16.0,4,7
715949,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.06,17.0,4,7
715950,22,gala,R1474 PA1 NM,17,2022-01-17,17,64.21,17.0,4,7
715951,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.86,17.0,4,7
715952,22,gala,R1474 PA1 NM,17,2022-01-17,17,67.0,17.0,4,7
715953,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.23,17.0,4,7
715954,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.93,17.0,4,7
715955,22,gala,R1474 PA1 NM,17,2022-01-17,17,56.17,17.0,4,7
715956,22,gala,R1474 PA1 NM,17,2022-01-17,17,49.45,17.0,4,7
715957,22,gala,R1474 PA1 NM,17,2022-01-17,17,51.19,17.0,4,7
715958,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.5,17.0,4,7
715959,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.11,17.0,4,7
715960,22,gala,R1474 PA1 NM,17,2022-01-17,17,56.58,17.0,4,7
715961,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.14,17.0,4,7
715962,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.81,17.0,4,7
715963,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.2,17.0,4,7
715964,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.86,17.0,4,7
715965,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.73,17.0,4,7
715966,22,gala,R1474 PA1 NM,17,2022-01-17,17,51.81,17.0,4,7
715967,22,gala,R1474 PA1 NM,17,2022-01-17,17,52.62,17.0,4,7
715968,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.36,17.0,4,7
715969,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.7,17.0,4,7
715970,22,gala,R1474 PA1 NM,17,2022-01-17,17,56.33,17.0,4,7
715971,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.37,17.0,4,7
715972,22,gala,R1474 PA1 NM,17,2022-01-17,17,51.36,17.0,4,7
715973,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.06,17.0,4,7
715974,22,gala,R1474 PA1 NM,17,2022-01-17,17,61.5,17.0,4,7
715975,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.49,17.0,4,7
715976,22,gala,R1474 PA1 NM,17,2022-01-17,17,60.38,17.0,4,7
715977,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.49,17.0,4,7
715978,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.88,17.0,4,7
715979,22,gala,R1474 PA1 NM,17,2022-01-17,17,47.29,17.0,4,7
715980,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.71,17.0,4,7
715981,22,gala,R1474 PA1 NM,17,2022-01-17,17,56.38,17.0,4,7
715982,22,gala,R1474 PA1 NM,17,2022-01-17,17,60.26,17.0,4,7
715983,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.82,17.0,4,7
715984,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.5,17.0,4,7
715985,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.61,17.0,4,7
715986,22,gala,R1474 PA1 NM,17,2022-01-17,17,56.88,17.0,4,7
715987,22,gala,R1474 PA1 NM,17,2022-01-17,17,56.5,17.0,4,7
715988,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.97,17.0,4,7
715989,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.0,17.0,4,7
715990,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.48,17.0,4,7
715991,22,gala,R1474 PA1 NM,17,2022-01-17,17,49.63,17.0,4,7
715992,22,gala,R1474 PA1 NM,17,2022-01-17,17,64.39,17.0,4,7
715993,22,gala,R1474 PA1 NM,17,2022-01-17,17,52.47,17.0,4,7
715994,22,gala,R1474 PA1 NM,17,2022-01-17,17,52.88,17.0,4,7
715995,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.24,17.0,4,7
715996,22,gala,R1474 PA1 NM,17,2022-01-17,17,67.49,17.0,4,7
715997,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.13,17.0,4,7
715998,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.7,17.0,4,7
715999,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.96,18.0,4,7
716000,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.04,18.0,4,7
716001,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.28,18.0,4,7
716002,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.11,18.0,4,7
716003,22,gala,R1474 PA1 NM,17,2022-01-17,17,60.77,18.0,4,7
716004,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.97,18.0,4,7
716005,22,gala,R1474 PA1 NM,17,2022-01-17,17,52.34,18.0,4,7
716006,22,gala,R1474 PA1 NM,17,2022-01-17,17,50.35,18.0,4,7
716007,22,gala,R1474 PA1 NM,17,2022-01-17,17,51.13,18.0,4,7
716008,22,gala,R1474 PA1 NM,17,2022-01-17,17,60.69,18.0,4,7
716009,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.58,18.0,4,7
716010,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.9,18.0,4,7
716011,22,gala,R1474 PA1 NM,17,2022-01-17,17,56.08,18.0,4,7
716012,22,gala,R1474 PA1 NM,17,2022-01-17,17,61.12,18.0,4,7
716013,22,gala,R1474 PA1 NM,17,2022-01-17,17,60.73,18.0,4,7
716014,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.95,18.0,4,7
716015,22,gala,R1474 PA1 NM,17,2022-01-17,17,62.43,18.0,4,7
716016,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.99,18.0,4,7
716017,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.65,18.0,4,7
716018,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.19,18.0,4,7
716019,22,gala,R1474 PA1 NM,17,2022-01-17,17,67.29,18.0,4,7
716020,22,gala,R1474 PA1 NM,17,2022-01-17,17,67.49,18.0,4,7
716021,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.54,18.0,4,7
716022,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.29,18.0,4,7
716023,22,gala,R1474 PA1 NM,17,2022-01-17,17,53.92,18.0,4,7
716024,22,gala,R1474 PA1 NM,17,2022-01-17,17,73.86,18.0,4,7
716025,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.81,18.0,4,7
716026,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.21,18.0,4,7
716027,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.81,18.0,4,7
716028,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.29,18.0,4,7
716029,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.05,18.0,4,7
716030,22,gala,R1474 PA1 NM,17,2022-01-17,17,63.13,18.0,4,7
716031,22,gala,R1474 PA1 NM,17,2022-01-17,17,62.02,18.0,4,7
716032,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.54,18.0,4,7
716033,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.21,18.0,4,7
716034,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.96,18.0,4,7
716035,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.73,18.0,4,7
716036,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.35,18.0,4,7
716037,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.45,18.0,4,7
716038,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.83,18.0,4,7
716039,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.03,18.0,4,7
716040,22,gala,R1474 PA1 NM,17,2022-01-17,17,59.43,18.0,4,7
716041,22,gala,R1474 PA1 NM,17,2022-01-17,17,64.94,18.0,4,7
716042,22,gala,R1474 PA1 NM,17,2022-01-17,17,55.41,18.0,4,7
716043,22,gala,R1474 PA1 NM,17,2022-01-17,17,63.99,18.0,4,7
716044,22,gala,R1474 PA1 NM,17,2022-01-17,17,54.63,18.0,4,7
716045,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.26,18.0,4,7
716046,22,gala,R1474 PA1 NM,17,2022-01-17,17,57.37,18.0,4,7
716047,22,gala,R1474 PA1 NM,17,2022-01-17,17,52.16,18.0,4,7
716048,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.3,18.0,4,7
716049,22,gala,R1474 PA1 NM,17,2022-01-17,17,60.89,19.0,4,7
716050,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.84,19.0,4,7
716051,22,gala,R1474 PA1 NM,17,2022-01-17,17,58.68,19.0,4,7
716052,22,gala,R1474 PA1 NM,17,2022-01-17,17,66.64,19.0,4,7
